year,month,factor,pair,R
2013,20124,OP,DD,0.095884582
2013,20125,OP,DD,0.019630642
2013,20126,OP,DD,-0.061178437
2013,20127,OP,DD,-0.07418534
2013,20128,OP,DD,-0.007889591
2013,20129,OP,DD,0.022621305
2013,201210,OP,DD,-0.003253587
2013,201211,OP,DD,-0.093257048
2013,201212,OP,DD,0.1729036
2013,20131,OP,DD,0.051100032
2013,20132,OP,DD,0.034754981
2013,20133,OP,DD,-0.031687045
2013,20134,OP,DD,-0.018866707
2013,20135,OP,DD,0.15037129
2013,20136,OP,DD,-0.150410341
2013,20137,OP,DD,0.053172042
2013,20117,OP,DE,0.045971325
2013,20118,OP,DE,0.023780833
2013,20119,OP,DE,-0.131074629
2013,201110,OP,DE,0.066515563
2013,201111,OP,DE,-0.017450154
2013,201112,OP,DE,-0.118484055
2013,20121,OP,DE,0.006127482
2013,20122,OP,DE,0.125243721
2013,20123,OP,DE,-0.030017248
2013,20124,OP,DE,0.078602904
2013,20125,OP,DE,0.018673851
2013,20126,OP,DE,-0.02131046
2013,20127,OP,DE,-0.067383931
2013,20128,OP,DE,-0.01141304
2013,20129,OP,DE,0.010957267
2013,201210,OP,DE,0.008059297
2013,201211,OP,DE,-0.117514888
2013,201212,OP,DE,0.206028018
2013,20131,OP,DE,0.047329552
2013,20132,OP,DE,0.027253724
2013,20133,OP,DE,-0.072380791
2013,20134,OP,DE,-0.024784105
2013,20135,OP,DE,0.130103536
2013,20136,OP,DE,-0.16153592
2013,20137,OP,DE,0.072817028
2013,20117,INV,DA,0.004053113
2013,20118,INV,DA,-0.046796178
2013,20119,INV,DA,-0.117291858
2013,201110,INV,DA,0.041585677
2013,201111,INV,DA,-0.074598271
2013,201112,INV,DA,-0.145102789
2013,20121,INV,DA,0.0519208
2013,20122,INV,DA,0.116775893
2013,20123,INV,DA,-0.102330076
2013,20124,INV,DA,0.080521598
2013,20125,INV,DA,0.012101652
2013,20126,INV,DA,-0.08553308
2013,20127,INV,DA,-0.099426196
2013,20128,INV,DA,-0.003869402
2013,20129,INV,DA,0.019166141
2013,201210,INV,DA,-0.001338428
2013,201211,INV,DA,-0.118585261
2013,201212,INV,DA,0.175291888
2013,20131,INV,DA,0.068043959
2013,20132,INV,DA,0.014123341
2013,20133,INV,DA,-0.057065171
2013,20134,INV,DA,-0.028639435
2013,20135,INV,DA,0.173623708
2013,20136,INV,DA,-0.176670246
2013,20137,INV,DA,0.081986875
2013,20117,INV,DB,0.012588836
2013,20118,INV,DB,-0.020065845
2013,20119,INV,DB,-0.129029622
2013,201110,INV,DB,0.037126876
2013,201111,INV,DB,-0.035383731
2013,201112,INV,DB,-0.170341632
2013,20121,INV,DB,0.042178444
2013,20122,INV,DB,0.106680492
2013,20123,INV,DB,-0.055907068
2013,20124,INV,DB,0.103139529
2013,20125,INV,DB,0.021652543
2013,20126,INV,DB,-0.072307846
2013,20127,INV,DB,-0.082701723
2013,20128,INV,DB,-0.003392715
2013,20129,INV,DB,0.015141276
2013,201210,INV,DB,-0.014121401
2013,201211,INV,DB,-0.115625186
2013,201212,INV,DB,0.179501092
2013,20131,INV,DB,0.060656402
2013,20132,INV,DB,0.025891381
2013,20133,INV,DB,-0.04499761
2013,20134,INV,DB,-0.022365944
2013,20135,INV,DB,0.122088463
2013,20136,INV,DB,-0.181626916
2013,20137,INV,DB,0.102373843
2013,20117,INV,DC,0.001293348
2013,20118,INV,DC,-0.037453005
2013,20119,INV,DC,-0.115603122
2013,201110,INV,DC,0.042353758
2013,201111,INV,DC,-0.05035855
2013,201112,INV,DC,-0.127731568
2013,20121,INV,DC,0.016070536
2013,20122,INV,DC,0.116023918
2013,20123,INV,DC,-0.080023635
2013,20124,INV,DC,0.091317
2013,20125,INV,DC,0.009236605
2013,20126,INV,DC,-0.082743146
2013,20127,INV,DC,-0.07647413
2013,20128,INV,DC,-0.01625178
2013,20129,INV,DC,0.020068034
2013,201210,INV,DC,-0.007568053
2013,201211,INV,DC,-0.09676382
2013,201212,INV,DC,0.177381597
2013,20131,INV,DC,0.054472605
2013,20132,INV,DC,0.02977447
2013,20133,INV,DC,-0.069094544
2013,20134,INV,DC,-0.016822843
2013,20135,INV,DC,0.137544942
2013,20136,INV,DC,-0.150797836
2013,20137,INV,DC,0.06756007
2013,20117,INV,DD,0.009590727
2013,20118,INV,DD,-0.047474837
2013,20119,INV,DD,-0.131908822
2013,201110,INV,DD,0.054613911
2013,201111,INV,DD,-0.03069295
2013,201112,INV,DD,-0.142930941
2013,20121,INV,DD,0.016399505
2013,20122,INV,DD,0.123810545
2013,20123,INV,DD,-0.072104998
2013,20124,INV,DD,0.095165679
2013,20125,INV,DD,0.01854373
2013,20126,INV,DD,-0.059568117
2013,20127,INV,DD,-0.085465681
2013,20128,INV,DD,-0.010389465
2013,20129,INV,DD,0.019796346
2013,201210,INV,DD,0.019464164
2013,201211,INV,DD,-0.097164585
2013,201212,INV,DD,0.17249699
2013,20131,INV,DD,0.051647678
2013,20132,INV,DD,0.026454976
2013,20133,INV,DD,-0.02960255
2013,20134,INV,DD,-0.018609407
2013,20135,INV,DD,0.131114992
2013,20136,INV,DD,-0.156843971
2013,20137,INV,DD,0.06514741
2013,20117,INV,DE,0.03947281
2013,20118,INV,DE,-0.005894737
2013,20119,INV,DE,-0.125579018
2013,201110,INV,DE,0.053787742
2013,201111,INV,DE,-0.032388878
2013,201112,INV,DE,-0.119848536
2013,20121,INV,DE,-0.001483832
2013,20122,INV,DE,0.126689921
2013,20123,INV,DE,-0.051762684
2013,20124,INV,DE,0.097532938
2013,20125,INV,DE,0.05015944
2013,20126,INV,DE,-0.054341935
2013,20127,INV,DE,-0.069159344
2013,20128,INV,DE,-0.010311056
2013,20129,INV,DE,0.035857268
2013,201210,INV,DE,-0.016854523
2013,201211,INV,DE,-0.099904186
2013,201212,INV,DE,0.189323239
2013,20131,INV,DE,0.057914009
2013,20132,INV,DE,0.040239108
2013,20133,INV,DE,-0.053670798
2013,20134,INV,DE,-0.02106134
2013,20135,INV,DE,0.156765687
2013,20136,INV,DE,-0.150639719
2013,20137,INV,DE,0.046527807
2013,20117,BM,EA,0.064660744
2013,20118,BM,EA,0.008680886
2013,20119,BM,EA,-0.120038791
2013,201110,BM,EA,0.046136559
2013,201111,BM,EA,0.012264519
2013,201112,BM,EA,-0.11516324
2013,20121,BM,EA,-0.013323921
2013,20122,BM,EA,0.118777141
2013,20123,BM,EA,-0.045824801
2013,20124,BM,EA,0.066998065
2013,20125,BM,EA,0.052815884
2013,20126,BM,EA,0.000461844
2013,20127,BM,EA,-0.019504139
2013,20128,BM,EA,-0.029095157
2013,20129,BM,EA,0.07137478
2013,201210,BM,EA,-0.010057809
2013,201211,BM,EA,-0.109063963
2013,201212,BM,EA,0.110227447
2013,20131,BM,EA,0.034225374
2013,20132,BM,EA,0.032301063
2013,20133,BM,EA,0.004462112
2013,20134,BM,EA,-0.012157402
2013,20135,BM,EA,0.112893241
2013,20136,BM,EA,-0.080334555
2013,20137,BM,EA,0.045038795
2013,20117,BM,EB,-0.000349988
2013,20118,BM,EB,-0.036133804
2013,20119,BM,EB,-0.077073484
2013,201110,BM,EB,0.019940227
2013,201111,BM,EB,-0.061227475
2013,201112,BM,EB,-0.083023377
2013,20121,BM,EB,0.052138495
2013,20122,BM,EB,0.07892882
2013,20123,BM,EB,-0.066060946
2013,20124,BM,EB,0.079518146
2013,20125,BM,EB,0.033694761
2013,20126,BM,EB,-0.083185301
2013,20127,BM,EB,-0.069807593
2013,20128,BM,EB,-0.027984858
2013,20129,BM,EB,0.044022623
2013,201210,BM,EB,-0.027028525
2013,201211,BM,EB,-0.063682768
2013,201212,BM,EB,0.185345088
2013,20131,BM,EB,0.090386108
2013,20132,BM,EB,0.035666018
2013,20133,BM,EB,-0.044501885
2013,20134,BM,EB,-0.041011882
2013,20135,BM,EB,0.110221707
2013,20136,BM,EB,-0.142726946
2013,20137,BM,EB,0.028023327
2013,20117,BM,EC,-0.009987059
2013,20118,BM,EC,-0.074818532
2013,20119,BM,EC,-0.041004453
2013,201110,BM,EC,0.031284159
2013,201111,BM,EC,-0.060199668
2013,201112,BM,EC,-0.021643581
2013,20121,BM,EC,0.063301302
2013,20122,BM,EC,0.053971836
2013,20123,BM,EC,-0.071728574
2013,20124,BM,EC,0.054979584
2013,20125,BM,EC,-0.01205617
2013,20126,BM,EC,-0.056200369
2013,20127,BM,EC,-0.029687832
2013,20128,BM,EC,-0.029125414
2013,20129,BM,EC,0.052171344
2013,201210,BM,EC,-0.01796116
2013,201211,BM,EC,-0.048239149
2013,201212,BM,EC,0.137028393
2013,20131,BM,EC,0.049975371
2013,20132,BM,EC,-0.014217208
2013,20133,BM,EC,-0.057719125
2013,20134,BM,EC,-0.01680692
2013,20135,BM,EC,0.04472571
2013,20136,BM,EC,-0.136823795
2013,20137,BM,EC,0.054886538
2013,20117,BM,ED,-0.03952809
2013,20118,BM,ED,-0.068776903
2013,20119,BM,ED,-0.06752949
2013,201110,BM,ED,0.035369636
2013,201111,BM,ED,-0.065346606
2013,201112,BM,ED,-0.025137265
2013,20121,BM,ED,0.068112836
2013,20122,BM,ED,0.046062852
2013,20123,BM,ED,-0.056822158
2013,20124,BM,ED,0.050093221
2013,20125,BM,ED,-0.002273409
2013,20126,BM,ED,-0.082025706
2013,20127,BM,ED,-0.057819578
2013,20128,BM,ED,-0.041349008
2013,20129,BM,ED,0.048530104
2013,201210,BM,ED,0.010795616
2013,201211,BM,ED,-0.023431646
2013,201212,BM,ED,0.168099295
2013,20131,BM,ED,0.026719932
2013,20132,BM,ED,0.010959764
2013,20133,BM,ED,-0.040098537
2013,20134,BM,ED,-0.036057553
2013,20135,BM,ED,0.070053795
2013,20136,BM,ED,-0.166350752
2013,20137,BM,ED,0.033569976
2013,20117,BM,EE,-0.040165816
2013,20118,BM,EE,-0.0411666
2013,20119,BM,EE,-0.069500025
2013,201110,BM,EE,0.075483699
2013,201111,BM,EE,-0.053063081
2013,201112,BM,EE,-0.002591449
2013,20121,BM,EE,0.045942176
2013,20122,BM,EE,0.03910593
2013,20123,BM,EE,-0.062765699
2013,20124,BM,EE,0.053283478
2013,20125,BM,EE,-0.018416776
2013,20126,BM,EE,-0.011765447
2013,20127,BM,EE,-0.036319884
2013,20128,BM,EE,-0.019533756
2013,20129,BM,EE,0.001790365
2013,201210,BM,EE,-0.001733772
2013,201211,BM,EE,-0.001174785
2013,201212,BM,EE,0.171614807
2013,20131,BM,EE,0.06999283
2013,20132,BM,EE,-0.03050964
2013,20133,BM,EE,-0.061082128
2013,20134,BM,EE,-0.012600886
2013,20135,BM,EE,0.045116245
2013,20136,BM,EE,-0.099025141
2013,20137,BM,EE,-0.012937929
2013,20117,OP,EA,-0.039953097
2013,20118,OP,EA,-0.09609404
2013,20119,OP,EA,-0.092777052
2013,201110,OP,EA,0.03719422
2013,201111,OP,EA,-0.085857768
2013,201112,OP,EA,-0.115568072
2013,20121,OP,EA,0.052205212
2013,20122,OP,EA,0.096457747
2013,20123,OP,EA,-0.087810937
2013,20124,OP,EA,0.055523128
2013,20125,OP,EA,-0.013565302
2013,20126,OP,EA,-0.090367406
2013,20127,OP,EA,-0.084051239
2013,20128,OP,EA,-0.059558365
2013,20129,OP,EA,0.019400323
2013,201210,OP,EA,-0.030102051
2013,201211,OP,EA,-0.045397103
2013,201212,OP,EA,0.158813909
2013,20131,OP,EA,0.041318456
2013,20132,OP,EA,-0.013860171
2013,20133,OP,EA,-0.074396256
2013,20134,OP,EA,-0.001946782
2013,20135,OP,EA,0.093518566
2013,20136,OP,EA,-0.160440694
2013,20137,OP,EA,0.028306436
2013,20117,OP,EB,-0.030822064
2013,20118,OP,EB,-0.081164426
2013,20119,OP,EB,-0.070610002
2013,201110,OP,EB,0.063900534
2013,201111,OP,EB,-0.046106197
2013,201112,OP,EB,-0.040443121
2013,20121,OP,EB,0.051094209
2013,20122,OP,EB,0.041898531
2013,20123,OP,EB,-0.096931817
2013,20124,OP,EB,0.092747185
2013,20125,OP,EB,-0.004217734
2013,20126,OP,EB,-0.027391451
2013,20127,OP,EB,-0.017298069
2013,20128,OP,EB,-0.029246216
2013,20129,OP,EB,0.046338852
2013,201210,OP,EB,-0.040255772
2013,201211,OP,EB,-0.044368216
2013,201212,OP,EB,0.173885378
2013,20131,OP,EB,0.041054756
2013,20132,OP,EB,-0.024777666
2013,20133,OP,EB,-0.058144112
2013,20134,OP,EB,-0.020525356
2013,20135,OP,EB,0.066775908
2013,20136,OP,EB,-0.177014089
2013,20137,OP,EB,0.014869895
2013,20117,OP,EC,-0.002813588
2013,20118,OP,EC,-0.059258465
2013,20119,OP,EC,-0.096817716
2013,201110,OP,EC,0.058922889
2013,201111,OP,EC,-0.055399175
2013,201112,OP,EC,-0.100463299
2013,20121,OP,EC,0.06938711
2013,20122,OP,EC,0.092489081
2013,20123,OP,EC,-0.061299895
2013,20124,OP,EC,0.101377536
2013,20125,OP,EC,0.03449956
2013,20126,OP,EC,-0.058168056
2013,20127,OP,EC,-0.057885561
2013,20128,OP,EC,-0.062211802
2013,20129,OP,EC,0.084362889
2013,201210,OP,EC,-0.046910377
2013,201211,OP,EC,-0.092679727
2013,201212,OP,EC,0.258975695
2013,20131,OP,EC,0.088760956
2013,20132,OP,EC,0.01810265
2013,20133,OP,EC,-0.08486814
2013,20134,OP,EC,0.013174269
2013,20135,OP,EC,0.107650147
2013,20136,OP,EC,-0.167138341
2013,20137,OP,EC,0.066438266
2013,20117,OP,ED,-0.021176664
2013,20118,OP,ED,-0.069757004
2013,20119,OP,ED,-0.04134559
2013,201110,OP,ED,0.0336494
2013,201111,OP,ED,-0.053711755
2013,201112,OP,ED,-0.012668102
2013,20121,OP,ED,0.045164385
2013,20122,OP,ED,0.051307387
2013,20123,OP,ED,-0.079170518
2013,20124,OP,ED,0.042867089
2013,20125,OP,ED,-0.015743839
2013,20126,OP,ED,-0.036725427
2013,20127,OP,ED,-0.039956263
2013,20128,OP,ED,-0.024723808
2013,20129,OP,ED,0.0247028
2013,201210,OP,ED,-0.004262959
2013,201211,OP,ED,-0.034182936
2013,201212,OP,ED,0.10734983
2013,20131,OP,ED,0.043061428
2013,20132,OP,ED,-0.005532099
2013,20133,OP,ED,-0.039093833
2013,20134,OP,ED,-0.030746752
2013,20135,OP,ED,0.05379562
2013,20136,OP,ED,-0.126771714
2013,20137,OP,ED,0.053455918
2013,20117,OP,EE,-0.009237227
2013,20118,OP,EE,-0.023989248
2013,20119,OP,EE,-0.074390842
2013,201110,OP,EE,0.05619306
2013,201111,OP,EE,-0.040883066
2013,201112,OP,EE,-0.019472849
2013,20121,OP,EE,0.043286329
2013,20122,OP,EE,0.052873226
2013,20123,OP,EE,-0.04870676
2013,20124,OP,EE,0.051729533
2013,20125,OP,EE,0.001389597
2013,20126,OP,EE,-0.027199279
2013,20127,OP,EE,-0.032000496
2013,20128,OP,EE,-0.01931128
2013,20129,OP,EE,0.029384661
2013,201210,OP,EE,0.003280099
2013,201211,OP,EE,-0.026014428
2013,201212,OP,EE,0.155157077
2013,20131,OP,EE,0.059378364
2013,20132,OP,EE,-0.009907821
2013,20133,OP,EE,-0.040243813
2013,20134,OP,EE,-0.020305632
2013,20135,OP,EE,0.056559805
2013,20136,OP,EE,-0.094118542
2013,20137,OP,EE,9.87E-05
2013,20117,INV,EA,-0.022583789
2013,20118,INV,EA,-0.07934534
2013,20119,INV,EA,-0.075477725
2013,201110,INV,EA,0.046253694
2013,201111,INV,EA,-0.087172404
2013,201112,INV,EA,-0.070939078
2013,20121,INV,EA,0.047479987
2013,20122,INV,EA,0.06699505
2013,20123,INV,EA,-0.070153546
2013,20124,INV,EA,0.063746833
2013,20125,INV,EA,0.009977917
2013,20126,INV,EA,-0.074494323
2013,20127,INV,EA,-0.078175584
2013,20128,INV,EA,-0.038677939
2013,20129,INV,EA,0.064664098
2013,201210,INV,EA,-0.023337891
2013,201211,INV,EA,-0.048356199
2013,201212,INV,EA,0.174311945
2013,20131,INV,EA,0.049088765
2013,20132,INV,EA,0.008572339
2013,20133,INV,EA,-0.0533294
2013,20134,INV,EA,-0.021697397
2013,20135,INV,EA,0.086096761
2013,20136,INV,EA,-0.153157818
2013,20137,INV,EA,0.02538028
2013,20117,INV,EB,-0.022439579
2013,20118,INV,EB,-0.070119958
2013,20119,INV,EB,-0.093127446
2013,201110,INV,EB,0.048832418
2013,201111,INV,EB,-0.076954908
2013,201112,INV,EB,-0.081509969
2013,20121,INV,EB,0.050123198
2013,20122,INV,EB,0.084420604
2013,20123,INV,EB,-0.075836673
2013,20124,INV,EB,0.064289871
2013,20125,INV,EB,0.021066425
2013,20126,INV,EB,-0.068784909
2013,20127,INV,EB,-0.057303498
2013,20128,INV,EB,-0.042778555
2013,20129,INV,EB,0.037080027
2013,201210,INV,EB,-0.024062256
2013,201211,INV,EB,-0.042739379
2013,201212,INV,EB,0.156781663
2013,20131,INV,EB,0.064088729
2013,20132,INV,EB,-0.011298758
2013,20133,INV,EB,-0.044722947
2013,20134,INV,EB,-0.015787353
2013,20135,INV,EB,0.085959106
2013,20136,INV,EB,-0.14387851
2013,20137,INV,EB,0.060384059
2013,20117,INV,EC,-0.024903823
2013,20118,INV,EC,-0.050636981
2013,20119,INV,EC,-0.035811981
2013,201110,INV,EC,0.040797532
2013,201111,INV,EC,-0.042158632
2013,201112,INV,EC,-0.004343026
2013,20121,INV,EC,0.04023947
2013,20122,INV,EC,0.036261102
2013,20123,INV,EC,-0.058922771
2013,20124,INV,EC,0.031549379
2013,20125,INV,EC,-0.023721589
2013,20126,INV,EC,-0.034788413
2013,20127,INV,EC,-0.039743789
2013,20128,INV,EC,-0.007465714
2013,20129,INV,EC,0.00019391
2013,201210,INV,EC,0.00344151
2013,201211,INV,EC,-0.017851271
2013,201212,INV,EC,0.100142821
2013,20131,INV,EC,0.053327734
2013,20132,INV,EC,-0.011405697
2013,20133,INV,EC,-0.033011995
2013,20134,INV,EC,-0.024499831
2013,20135,INV,EC,0.037039778
2013,20136,INV,EC,-0.080545826
2013,20137,INV,EC,0.021197241
2013,20117,INV,ED,-0.018741591
2013,20118,INV,ED,-0.045171897
2013,20119,INV,ED,-0.088585242
2013,201110,INV,ED,0.066319421
2013,201111,INV,ED,-0.042599945
2013,201112,INV,ED,-0.034358714
2013,20121,INV,ED,0.063108119
2013,20122,INV,ED,0.05540721
2013,20123,INV,ED,-0.07259217
2013,20124,INV,ED,0.076178596
2013,20125,INV,ED,8.23E-05
2013,20126,INV,ED,-0.021518393
2013,20127,INV,ED,-0.029586286
2013,20128,INV,ED,-0.047415061
2013,20129,INV,ED,0.055495901
2013,201210,INV,ED,-0.023702398
2013,201211,INV,ED,-0.042474079
2013,201212,INV,ED,0.207073009
2013,20131,INV,ED,0.034664774
2013,20132,INV,ED,-0.026954695
2013,20133,INV,ED,-0.062026489
2013,20134,INV,ED,-0.030236837
2013,20135,INV,ED,0.053675398
2013,20136,INV,ED,-0.14838536
2013,20137,INV,ED,0.02053658
2013,20117,INV,EE,0.017131249
2013,20118,INV,EE,-0.017319825
2013,20119,INV,EE,-0.105106073
2013,201110,INV,EE,0.05318833
2013,201111,INV,EE,-0.043262929
2013,201112,INV,EE,-0.05367279
2013,20121,INV,EE,0.037462109
2013,20122,INV,EE,0.092652222
2013,20123,INV,EE,-0.048830233
2013,20124,INV,EE,0.080326486
2013,20125,INV,EE,0.032947726
2013,20126,INV,EE,-0.029815281
2013,20127,INV,EE,-0.023801904
2013,20128,INV,EE,-0.029318254
2013,20129,INV,EE,0.059346635
2013,201210,INV,EE,0.002376758
2013,201211,INV,EE,-0.053842828
2013,201212,INV,EE,0.18254442
2013,20131,INV,EE,0.087141984
2013,20132,INV,EE,0.017510247
2013,20133,INV,EE,-0.051706682
2013,20134,INV,EE,0.00406778
2013,20135,INV,EE,0.102493345
2013,20136,INV,EE,-0.124730611
2013,20137,INV,EE,0.003729421
2014,20127,BM,AA,-0.105087988
2014,20128,BM,AA,0.049817782
2014,20129,BM,AA,0.009438275
2014,201210,BM,AA,0.01851366
2014,201211,BM,AA,-0.121987187
2014,201212,BM,AA,0.149089831
2014,20131,BM,AA,0.076588932
2014,20132,BM,AA,0.049412758
2014,20133,BM,AA,0.024629373
2014,20134,BM,AA,-0.043922976
2014,20135,BM,AA,0.145609778
2014,20136,BM,AA,-0.146265895
2014,20137,BM,AA,0.087191227
2014,20138,BM,AA,0.097231656
2014,20139,BM,AA,0.06397897
2014,201310,BM,AA,-0.010127095
2014,201311,BM,AA,0.04721034
2014,201312,BM,AA,-0.056613993
2014,20141,BM,AA,0.055801952
2014,20142,BM,AA,0.050649494
2014,20143,BM,AA,0.003569593
2014,20144,BM,AA,0.003001294
2014,20145,BM,AA,0.025703327
2014,20146,BM,AA,0.080722172
2014,20147,BM,AA,0.051177079
2014,20127,BM,AB,-0.092237005
2014,20128,BM,AB,0.021619935
2014,20129,BM,AB,0.024859948
2014,201210,BM,AB,-0.000216755
2014,201211,BM,AB,-0.120503039
2014,201212,BM,AB,0.156515861
2014,20131,BM,AB,0.079132333
2014,20132,BM,AB,0.211410955
2014,20133,BM,AB,-0.024200647
2014,20134,BM,AB,-0.052685676
2014,20135,BM,AB,0.16111039
2014,20136,BM,AB,-0.182091936
2014,20137,BM,AB,0.095531969
2014,20138,BM,AB,0.098184894
2014,20139,BM,AB,0.063110392
2014,201310,BM,AB,-0.016952422
2014,201311,BM,AB,0.100198539
2014,201312,BM,AB,-0.038994716
2014,20141,BM,AB,0.021672182
2014,20142,BM,AB,0.067788959
2014,20143,BM,AB,-0.025858985
2014,20144,BM,AB,-0.005803152
2014,20145,BM,AB,0.032978581
2014,20146,BM,AB,0.059267712
2014,20147,BM,AB,0.079545768
2014,20127,BM,AC,-0.101778254
2014,20128,BM,AC,0.047664681
2014,20129,BM,AC,0.019064516
2014,201210,BM,AC,0.012692265
2014,201211,BM,AC,-0.133594716
2014,201212,BM,AC,0.159308218
2014,20131,BM,AC,0.052005976
2014,20132,BM,AC,0.040289095
2014,20133,BM,AC,-0.018389709
2014,20134,BM,AC,-0.057450325
2014,20135,BM,AC,0.134004442
2014,20136,BM,AC,-0.155856561
2014,20137,BM,AC,0.100546198
2014,20138,BM,AC,0.09568377
2014,20139,BM,AC,0.02754144
2014,201310,BM,AC,-0.009363894
2014,201311,BM,AC,0.113674864
2014,201312,BM,AC,-0.022097143
2014,20141,BM,AC,0.003384363
2014,20142,BM,AC,0.044869186
2014,20143,BM,AC,-0.008193563
2014,20144,BM,AC,-0.013461863
2014,20145,BM,AC,0.031893175
2014,20146,BM,AC,0.052461267
2014,20147,BM,AC,0.066305076
2014,20127,BM,AD,-0.114566558
2014,20128,BM,AD,0.038133556
2014,20129,BM,AD,0.007034779
2014,201210,BM,AD,0.00199529
2014,201211,BM,AD,-0.104967132
2014,201212,BM,AD,0.175604242
2014,20131,BM,AD,0.06598486
2014,20132,BM,AD,0.031023178
2014,20133,BM,AD,-0.041350736
2014,20134,BM,AD,-0.052318669
2014,20135,BM,AD,0.125938388
2014,20136,BM,AD,-0.178769728
2014,20137,BM,AD,0.046001925
2014,20138,BM,AD,0.076303877
2014,20139,BM,AD,0.033080891
2014,201310,BM,AD,-0.018725227
2014,201311,BM,AD,0.076823418
2014,201312,BM,AD,-0.032049401
2014,20141,BM,AD,-0.013101073
2014,20142,BM,AD,0.044781002
2014,20143,BM,AD,-0.0026688
2014,20144,BM,AD,-0.014529781
2014,20145,BM,AD,0.024915321
2014,20146,BM,AD,0.062325608
2014,20147,BM,AD,0.102086132
2014,20127,BM,AE,-0.104174787
2014,20128,BM,AE,0.004127589
2014,20129,BM,AE,0.014100599
2014,201210,BM,AE,-0.013760112
2014,201211,BM,AE,-0.106129851
2014,201212,BM,AE,0.199685705
2014,20131,BM,AE,0.038871451
2014,20132,BM,AE,0.040939469
2014,20133,BM,AE,-0.050456335
2014,20134,BM,AE,-0.027211305
2014,20135,BM,AE,0.098099688
2014,20136,BM,AE,-0.195753818
2014,20137,BM,AE,0.050657754
2014,20138,BM,AE,0.086167418
2014,20139,BM,AE,0.013699239
2014,201310,BM,AE,-0.027019374
2014,201311,BM,AE,0.071133079
2014,201312,BM,AE,-0.02863875
2014,20141,BM,AE,-0.026197246
2014,20142,BM,AE,0.035384756
2014,20143,BM,AE,0.003758788
2014,20144,BM,AE,-0.001185136
2014,20145,BM,AE,0.023540777
2014,20146,BM,AE,0.028164786
2014,20147,BM,AE,0.101335969
2014,20127,OP,AA,-0.128562234
2014,20128,OP,AA,0.03930044
2014,20129,OP,AA,0.014356828
2014,201210,OP,AA,0.013610555
2014,201211,OP,AA,-0.11637381
2014,201212,OP,AA,0.134951265
2014,20131,OP,AA,0.078223338
2014,20132,OP,AA,0.122256912
2014,20133,OP,AA,-0.015543002
2014,20134,OP,AA,-0.059232721
2014,20135,OP,AA,0.143577348
2014,20136,OP,AA,-0.18192308
2014,20137,OP,AA,0.08310581
2014,20138,OP,AA,0.075880358
2014,20139,OP,AA,0.053607872
2014,201310,OP,AA,-0.030946888
2014,201311,OP,AA,0.067401658
2014,201312,OP,AA,-0.061803415
2014,20141,OP,AA,0.00229426
2014,20142,OP,AA,0.05709076
2014,20143,OP,AA,-0.000747885
2014,20144,OP,AA,0.005401978
2014,20145,OP,AA,0.014894713
2014,20146,OP,AA,0.057741796
2014,20147,OP,AA,0.10769841
2014,20127,OP,AB,-0.106843562
2014,20128,OP,AB,0.043076015
2014,20129,OP,AB,0.010863457
2014,201210,OP,AB,-0.001931628
2014,201211,OP,AB,-0.107448596
2014,201212,OP,AB,0.15901941
2014,20131,OP,AB,0.041253126
2014,20132,OP,AB,0.056013159
2014,20133,OP,AB,-0.027551752
2014,20134,OP,AB,-0.052958181
2014,20135,OP,AB,0.132807479
2014,20136,OP,AB,-0.171406852
2014,20137,OP,AB,0.061723384
2014,20138,OP,AB,0.102649435
2014,20139,OP,AB,0.018338997
2014,201310,OP,AB,-0.011099196
2014,201311,OP,AB,0.096381702
2014,201312,OP,AB,-0.028141007
2014,20141,OP,AB,0.018172306
2014,20142,OP,AB,0.058167507
2014,20143,OP,AB,-0.009266765
2014,20144,OP,AB,0.005122822
2014,20145,OP,AB,0.026760258
2014,20146,OP,AB,0.08343969
2014,20147,OP,AB,0.055335049
2014,20127,OP,AC,-0.074267179
2014,20128,OP,AC,0.01622565
2014,20129,OP,AC,0.018436976
2014,201210,OP,AC,-0.01017711
2014,201211,OP,AC,-0.124116801
2014,201212,OP,AC,0.19175238
2014,20131,OP,AC,0.067339173
2014,20132,OP,AC,0.030669662
2014,20133,OP,AC,-0.024698871
2014,20134,OP,AC,-0.04430487
2014,20135,OP,AC,0.136947406
2014,20136,OP,AC,-0.159152833
2014,20137,OP,AC,0.094498747
2014,20138,OP,AC,0.093139935
2014,20139,OP,AC,0.029933224
2014,201310,OP,AC,-0.018792473
2014,201311,OP,AC,0.105967755
2014,201312,OP,AC,-0.013105084
2014,20141,OP,AC,0.012745003
2014,20142,OP,AC,0.043893646
2014,20143,OP,AC,-0.007734382
2014,20144,OP,AC,-0.022345758
2014,20145,OP,AC,0.044543034
2014,20146,OP,AC,0.048789838
2014,20147,OP,AC,0.075153682
2014,20127,OP,AD,-0.085324384
2014,20128,OP,AD,0.023280633
2014,20129,OP,AD,0.010157427
2014,201210,OP,AD,-0.013608345
2014,201211,OP,AD,-0.132029833
2014,201212,OP,AD,0.205640638
2014,20131,OP,AD,0.051771691
